1934	0	3041
133	0	3042
1291	0	3043
969	0	3044
628	1	3045
449	0	3046
1389	0	3047
904	0	3048
1961	2	3049
1460	0	3050
2472	1	3051
2931	0	3052
326	1	3053
2068	1	3054
877	3	3055
1222	0	3056
2338	0	3057
5	0	3058
1889	3	3059
2498	0	3060
2207	2	3061
2232	1	3062
2398	2	3063
17	4	3064
73	1	3065
2636	0	3066
2642	0	3067
250	3	3068
2844	0	3069
2772	5	3070
2863	3	3071
1762	3	3072
2844	3	3073
846	1	3074
813	0	3075
2471	0	3076
2857	1	3077
289	0	3078
1553	0	3079
369	1	3080
1819	2	3081
3019	0	3082
2308	0	3083
3040	1	3084
1820	0	3085
246	0	3086
1773	0	3087
1165	0	3088
704	2	3089
2818	2	3090
2398	4	3091
1923	3	3092
1511	0	3093
1395	0	3094
1960	5	3095
1661	0	3096
3038	1	3097
823	0	3098
319	0	3099
1226	2	3100
1115	0	3101
546	0	3102
1785	0	3103
1855	3	3104
1716	0	3105
2846	6	3106
782	4	3107
1085	1	3108
1553	1	3109
2493	0	3110
438	5	3111
539	0	3112
115	0	3113
568	1	3114
2227	3	3115
2248	0	3116
566	1	3117
3000	0	3118
621	4	3119
2999	3	3120
2952	2	3121
1215	0	3122
644	1	3123
198	0	3124
2940	0	3125
2091	0	3126
1457	6	3127
2818	0	3128
2236	3	3129
1801	0	3130
2682	1	3131
2731	4	3132
2953	0	3133
1118	3	3134
2193	3	3135
473	6	3136
1454	1	3137
1846	5	3138
1116	1	3139
132	0	3140
1288	2	3141
1832	0	3142
1699	0	3143
2716	0	3144
1304	0	3145
1528	0	3146
2413	3	3147
1104	0	3148
1580	0	3149
32	2	3150
345	0	3151
1398	0	3152
153	4	3153
2200	1	3154
2661	0	3155
2850	0	3156
2619	6	3157
2093	6	3158
1122	0	3159
1868	3	3160
1124	6	3161
2410	2	3162
2694	1	3163
2689	2	3164
60	0	3165
270	0	3166
2611	0	3167
2028	1	3168
2242	6	3169
1103	0	3170
2421	2	3171
1087	0	3172
367	2	3173
401	2	3174
656	2	3175
1675	4	3176
2006	0	3177
1766	0	3102
2009	0	3178
2825	2	3179
185	6	3180
2817	0	3181
1537	3	3182
2044	0	3183
1834	3	3184
1389	1	3185
2205	1	3186
5	0	3187
1859	0	3188
1801	2	3189
401	2	3190
575	2	3191
261	4	3192
2758	4	3193
2479	2	3194
2513	0	3195
1396	2	3196
647	1	3197
672	0	3198
1886	1	3199
2614	0	3200
1161	4	3201
527	0	3202
486	0	3203
1180	2	3204
1204	4	3205
21	1	3206
2449	4	3207
2947	1	3208
1844	2	3209
2480	2	3210
1101	3	3211
6	4	3212
2820	7	3213
1399	3	3214
3015	0	3215
2358	2	3216
553	2	3217
2207	4	3218
2077	0	3219
1477	0	3220
405	0	3221
531	0	3202
1943	1	3222
2015	3	3223
405	0	3224
1198	4	3225
643	4	3226
2466	4	3227
22	0	3228
1896	0	3229
561	6	3230
1565	0	3231
1542	1	3232
1237	7	3213
336	0	3233
1398	0	3234
1859	0	3235
3038	7	3213
1850	3	3236
375	1	3237
2179	0	3238
2522	1	3239
151	3	3240
1522	4	3241
1710	2	3242
991	4	3243
169	4	3244
364	2	3245
830	2	3246
451	1	3247
1917	1	3248
2508	7	3249
1562	1	3250
1156	2	3251
412	0	3252
1447	2	3253
1414	4	3254
2991	2	3255
2419	0	3256
2123	1	3257
1963	1	3051
1933	0	3258
2433	6	3259
2484	3	3260
1748	1	3261
902	0	3262
2170	0	3263
2169	0	3264
1215	0	3265
2016	4	3266
1756	0	3267
135	1	3268
1376	0	3269
2596	2	3270
1757	3	3271
157	2	3272
1159	0	3273
1274	5	3274
2622	1	3275
2622	0	3276
2970	0	3277
2301	0	3278
2958	1	3279
286	0	3280
813	6	3281
970	2	3282
742	4	3283
996	0	3284
1972	1	3285
2153	5	3286
240	0	3287
1882	0	3288
2826	0	3289
1042	0	3290
2911	0	3178
2188	4	3291
1797	1	3292
1986	0	3293
190	4	3266
870	5	3294
2347	2	3295
117	0	3296
613	1	3297
2805	0	3298
1423	0	3299
738	0	3300
655	1	3301
1683	0	3302
206	3	3303
2921	0	3304
830	0	3305
2731	0	3306
590	0	3307
2384	1	3308
459	4	3309
1030	0	3310
2711	6	3311
2566	1	3312
2708	3	3313
908	2	3314
1393	6	3315
1383	0	3316
2165	0	3317
36	3	3318
2809	0	3319
547	6	3320
1897	0	3321
1370	0	3322
1364	1	3323
2594	0	3324
3000	0	3325
1844	2	3326
1462	6	3136
1442	3	3327
366	3	3328
2888	1	3329
1583	2	3330
2765	1	3331
2509	0	3332
1069	0	3333
2829	1	3334
301	0	3335
1956	0	3336
3	0	3337
786	0	3338
2004	0	3339
1496	4	3340
2123	0	3341
2232	1	3342
2948	3	3343
98	1	3344
1095	3	3345
1886	0	3346
1275	0	3347
1495	4	3348
2585	4	3349
1947	3	3350
1526	1	3051
508	0	3351
1750	0	3352
576	3	3353
1214	0	3354
218	5	3355
2453	0	3356
646	0	3357
462	7	3213
1817	3	3358
2001	2	3359
2955	2	3360
1996	1	3361
570	7	3213
2084	5	3362
2285	0	3363
1299	0	3364
1928	0	3365
405	0	3366
1495	5	3055
870	4	3367
715	0	3368
2897	1	3369
2838	0	3370
1050	0	3371
898	3	3372
2956	4	3373
557	6	3374
368	0	3375
1232	0	3376
483	4	3377
2535	0	3378
1745	1	3379
1597	0	3380
1962	1	3381
2184	0	3382
2315	2	3383
245	1	3384
791	5	3385
2640	0	3386
1903	3	3387
880	0	3370
1712	0	3388
2995	0	3389
1409	0	3390
1332	3	3391
803	0	3392
0	0	3393
2284	6	3394
1271	0	3395
298	3	3396
2349	1	3397
1790	2	3353
710	0	3398
1061	0	3399
2956	6	3400
1300	2	3401
2037	1	3402
1391	2	3403
2427	0	3404
2257	4	3405
2876	1	3406
1431	0	3407
372	0	3408
1624	1	3409
1172	5	3410
1349	0	3411
546	2	3412
1225	2	3413
2110	5	3414
1052	1	3415
330	0	3416
1376	0	3417
83	0	3418
1792	2	3419
217	0	3338
2371	5	3420
2116	0	3421
1466	6	3422
2542	1	3423
237	2	3424
2731	0	3425
1817	0	3426
2342	0	3427
2393	1	3428
1539	2	3429
441	1	3430
1337	2	3431
2382	4	3132
2225	5	3432
1509	2	3433
2496	0	3434
2997	4	3435
989	0	3436
1235	4	3437
706	0	3438
1873	0	3439
1783	0	3440
2821	4	3437
1180	0	3441
2461	4	3442
907	0	3443
660	0	3444
1851	7	3213
3029	0	3287
2170	0	3445
2126	2	3446
753	0	3447
606	4	3448
1591	7	3213
2392	0	3449
1388	1	3450
1882	0	3451
2554	0	3452
1884	4	3453
1296	2	3454
2125	0	3455
1542	1	3456
1508	4	3457
1323	4	3458
90	6	3459
2659	0	3460
401	2	3461
813	0	3462
895	1	3463
1504	1	3464
2636	0	3465
1127	2	3466
1961	0	3467
588	0	3468
2513	0	3096
1756	6	3469
717	4	3470
1162	3	3471
3013	0	3472
2652	2	3473
1654	3	3474
2545	6	3127
1400	0	3475
231	0	3476
1660	4	3477
2382	0	3130
1882	4	3478
2058	0	3479
2822	5	3480
951	0	3481
70	0	3482
938	1	3483
924	0	3484
2418	0	3485
1055	0	3486
742	2	3487
232	0	3488
1370	0	3489
130	4	3490
932	0	3491
2805	0	3492
2665	2	3493
3023	1	3494
2531	6	3495
3001	4	3496
718	5	3497
1104	2	3498
2315	0	3499
244	6	3315
385	1	3500
2364	3	3501
1674	4	3502
1505	0	3503
1586	0	3504
2530	0	3505
714	2	3506
308	0	3507
1628	6	3508
310	2	3509
230	0	3510
24	0	3511
1229	2	3512
8	2	3513
2766	5	3514
11	1	3515
2614	3	3516
2027	3	3517
212	7	3518
2832	4	3519
72	4	3192
459	6	3520
1694	0	3521
1440	5	3522
2037	2	3523
1862	5	3524
640	1	3525
970	0	3526
2183	1	3527
2764	0	3528
1995	6	3242
1993	1	3529
219	0	3530
1965	7	3213
149	2	3531
1799	0	3532
292	7	3213
2872	1	3533
2789	0	3534
423	0	3535
1984	1	3536
744	2	3537
2555	0	3538
1420	0	3539
2826	0	3540
1154	3	3541
2522	2	3542
2784	0	3543
2624	1	3529
663	6	3544
1818	2	3545
2091	6	3315
663	5	3546
1730	0	3066
188	0	3547
2171	2	3548
1123	1	3549
1641	3	3550
2425	4	3551
666	5	3552
1023	0	3553
293	0	3554
2856	0	3212
1696	1	3555
1464	6	3315
72	0	3556
2902	1	3557
2445	0	3558
2956	0	3559
445	2	3560
1762	0	3561
959	6	3544
1892	0	3562
2759	1	3563
2552	2	3564
265	2	3565
1658	2	3566
2104	3	3567
2707	1	3568
2137	0	3569
322	0	3570
2776	1	3571
1159	0	3087
2480	6	3572
3030	0	3573
0	0	3574
2144	1	3575
97	0	3576
851	3	3577
379	1	3578
274	0	3579
2995	2	3389
221	0	3580
3011	2	3419
1708	4	3581
485	2	3582
2172	2	3179
869	3	3583
2962	3	3295
635	0	3584
2774	1	3585
2311	4	3581
2163	2	3586
1637	1	3587
789	2	3588
2261	2	3589
2345	0	3590
149	4	3591
1337	0	3592
2573	0	3593
1339	3	3594
493	3	3595
3015	5	3524
490	3	3596
1106	0	3597
2055	1	3598
2994	6	3599
308	0	3347
127	0	3600
17	0	3601
3021	4	3602
1743	3	3603
2288	0	3604
2638	1	3605
2395	0	3606
2760	1	3607
973	6	3608
1757	5	3609
2977	0	3610
2493	6	3394
1114	6	3611
299	1	3612
2575	0	3613
926	2	3614
968	0	3615
2868	5	3616
2989	0	3252
708	1	3617
1510	0	3618
193	1	3619
2790	3	3620
509	0	3621
2641	6	3622
3000	1	3623
144	4	3624
19	6	3157
542	0	3625
1236	1	3626
1560	0	3627
578	4	3201
2226	0	3628
1893	7	3629
576	0	3630
2137	0	3631
2079	0	3632
1030	2	3633
2084	0	3634
390	4	3635
2035	0	3636
2699	0	3637
1182	1	3638
1575	0	3639
1757	1	3640
2923	0	3641
1345	2	3642
1952	2	3643
2297	0	3644
436	6	3645
1576	6	3646
94	3	3647
481	3	3648
2983	0	3649
2347	4	3650
1406	6	3651
267	0	3652
480	1	3653
1472	0	3654
2940	0	3655
1161	0	3656
635	0	3657
2753	0	3658
234	1	3659
2968	3	3660
1851	0	3661
271	0	3662
261	5	3095
1142	0	3663
991	6	3664
2347	0	3665
2570	0	3666
57	6	3667
2059	1	3668
1849	1	3669
2278	5	3670
2025	2	3671
962	3	3672
2895	3	3673
1954	0	3674
1617	0	3675
2707	0	3532
1761	0	3676
2588	4	3677
1568	0	3678
1635	1	3679
125	1	3680
1603	0	3681
1163	1	3682
2788	2	3089
2151	0	3683
1422	3	3212
3014	0	3684
573	0	3685
2378	1	3686
244	4	3687
2088	1	3688
1287	0	3689
2359	3	3690
264	6	3544
2951	0	3691
150	1	3051
2798	1	3692
2761	4	3693
1815	1	3694
2515	4	3373
435	0	3695
2094	5	3524
1039	0	3696
844	0	3697
1326	0	3698
1197	0	3699
2688	6	3700
2691	1	3701
2392	7	3629
2701	4	3702
298	0	3703
2423	1	3704
1720	0	3705
2145	1	3706
802	0	3707
60	3	3708
2676	6	3709
908	0	3710
1232	0	3711
21	0	3683
2109	0	3712
626	0	3713
547	1	3714
2809	0	3715
1537	1	3716
1852	0	3717
2607	0	3718
80	3	3474
2570	0	3719
3040	1	3720
