441	0	3086
2684	1	3087
1959	2	3088
2156	0	3089
1619	3	3090
2176	4	3091
2182	3	3092
886	3	3093
454	2	3094
465	5	3095
900	5	3096
1053	3	3097
1244	3	3098
180	3	3099
118	0	3100
1765	6	3101
2366	1	3102
1975	2	3103
2090	3	3104
230	1	3105
1384	3	3106
2414	3	3107
1939	3	3108
2115	1	3109
2408	3	3110
2536	3	3111
1619	3	3112
2493	3	3113
720	3	3114
1490	3	3115
2819	3	3116
1177	2	3117
2020	3	3118
1062	3	3119
2924	4	3120
408	2	3121
2953	7	3122
2035	3	3123
2897	3	3124
1254	3	3125
1712	8	3126
2515	3	3127
1551	7	3128
2985	1	3129
2023	3	3130
2054	3	3131
603	5	3132
281	3	3133
2492	3	3134
345	3	3135
1187	3	3136
1904	1	3087
1384	3	3137
1578	3	3138
1690	3	3139
3070	1	3140
2902	3	3141
1076	8	3142
1819	2	3143
1090	3	3144
76	3	3145
187	2	3146
2925	6	3147
1564	1	3148
1962	3	3149
2438	3	3150
2614	3	3151
2220	1	3152
2372	3	3153
67	3	3154
1304	3	3155
814	3	3156
1181	3	3157
2772	0	3158
1726	8	3159
972	3	3160
2439	5	3096
18	1	3161
2415	5	3096
918	1	3162
2056	8	3163
2965	3	3164
363	3	3165
2844	3	3166
144	3	3167
2086	3	3168
664	4	3169
1988	3	3170
1795	3	3171
45	4	3172
2440	3	3173
1468	3	3174
2546	3	3175
2344	6	3176
453	3	3177
2187	1	3178
2477	3	3179
833	3	3180
1851	3	3181
2269	0	3182
2353	2	3183
2731	6	3184
413	3	3185
1457	3	3186
1773	3	3187
1552	3	3188
2878	1	3189
401	3	3190
1576	2	3191
67	2	3192
1020	3	3193
2007	3	3194
1671	3	3195
1979	3	3196
2804	3	3197
2271	3	3198
19	3	3199
143	1	3200
2314	2	3201
1054	3	3202
2087	8	3203
1523	3	3204
1726	3	3205
1175	3	3206
1204	3	3207
923	3	3208
2033	1	3087
543	8	3209
2730	3	3210
2285	3	3211
614	2	3212
2266	3	3213
1748	1	3214
8	3	3215
1489	1	3216
2072	6	3217
1989	3	3218
1628	1	3162
1085	3	3219
230	3	3220
2321	0	3221
516	4	3120
1576	3	3222
147	3	3223
141	3	3224
349	1	3105
1604	6	3225
2594	3	3226
2494	3	3227
1495	7	3228
1813	3	3229
1796	5	3096
1249	5	3096
2071	6	3230
2068	3	3231
954	3	3232
311	0	3233
1544	1	3178
283	3	3234
2092	3	3235
1658	3	3236
602	7	3237
85	3	3238
1390	3	3239
615	6	3240
1311	2	3241
393	3	3242
2271	3	3243
296	3	3244
1341	3	3245
697	3	3246
229	3	3247
2095	8	3248
2742	3	3249
998	3	3250
740	3	3251
247	3	3252
649	2	3253
2138	3	3254
2620	3	3255
2939	3	3256
378	3	3257
1254	3	3258
740	3	3259
1254	3	3260
1493	3	3261
145	6	3262
2054	3	3263
1645	3	3264
1789	3	3265
2215	1	3189
2202	3	3266
911	3	3267
410	3	3268
590	3	3269
3034	1	3087
157	2	3270
1183	3	3271
1843	2	3272
2922	3	3273
1237	3	3274
2803	0	3275
2590	3	3276
1568	3	3277
1079	6	3278
1707	3	3279
2519	3	3280
2308	3	3281
1256	1	3214
193	3	3282
2345	1	3283
1137	1	3214
2156	5	3096
664	2	3284
1306	3	3285
941	3	3286
2264	3	3287
139	0	3288
1958	3	3289
1473	3	3290
2925	3	3291
2613	1	3292
352	7	3293
1157	3	3294
3036	3	3295
1851	3	3296
2233	1	3087
426	3	3297
2635	0	3298
2878	6	3299
2257	7	3300
1032	1	3301
2467	1	3302
2357	3	3303
1425	1	3304
1669	2	3305
138	3	3306
2553	3	3307
708	3	3308
434	3	3309
428	0	3310
2813	3	3311
1549	3	3312
1849	3	3313
1742	1	3129
12	0	3314
3036	3	3315
865	3	3316
835	0	3317
1442	3	3318
945	4	3319
157	4	3320
1950	3	3321
22	3	3322
186	3	3323
1275	8	3324
255	1	3087
131	3	3325
2982	3	3326
649	1	3109
1458	3	3327
2047	3	3328
1150	2	3329
1200	3	3330
297	3	3331
749	2	3332
1771	3	3333
2906	3	3334
1238	3	3335
8	3	3336
1806	3	3337
89	3	3338
2023	3	3339
2050	3	3340
18	3	3341
766	3	3342
1546	3	3343
1557	1	3109
2727	3	3344
2481	3	3345
2591	3	3346
266	3	3347
676	3	3348
930	3	3349
2544	3	3350
2823	3	3351
2487	3	3352
304	3	3353
826	3	3354
939	0	3355
447	3	3356
2314	3	3357
82	7	3358
422	3	3359
2372	0	3360
60	3	3361
1384	3	3362
1619	3	3363
768	3	3364
1504	3	3365
2791	0	3366
566	6	3367
652	3	3368
1482	3	3369
2103	1	3087
904	3	3370
1624	1	3371
1465	3	3372
152	2	3373
1702	3	3374
2909	3	3375
2291	7	3376
1282	3	3377
1049	5	3096
1271	3	3378
217	3	3379
923	3	3380
569	3	3381
1828	3	3382
237	4	3383
685	2	3384
2513	3	3385
36	5	3096
971	3	3386
53	1	3387
1308	1	3162
1853	8	3388
2348	3	3389
829	3	3390
1531	2	3391
707	3	3392
307	0	3393
1069	3	3394
2935	1	3395
566	3	3396
384	1	3397
79	3	3398
845	3	3399
2727	3	3400
907	3	3401
2190	6	3402
2833	3	3403
720	3	3404
463	3	3405
2251	3	3406
128	4	3407
223	8	3408
1056	4	3409
230	3	3410
904	2	3411
2573	0	3412
404	3	3413
2003	3	3414
1323	0	3415
440	3	3416
2214	2	3417
373	1	3418
2488	3	3419
1088	3	3420
2493	3	3421
1607	4	3422
1195	3	3423
2588	6	3424
1482	3	3425
539	6	3426
538	3	3427
1237	3	3428
2693	2	3429
689	3	3430
1636	8	3431
1904	3	3432
960	6	3433
763	3	3434
1176	3	3435
2223	2	3436
2982	3	3437
815	3	3438
2675	2	3439
1624	3	3440
1997	6	3441
2405	1	3442
2643	3	3443
1127	3	3444
2761	3	3445
2890	3	3446
2493	3	3447
1774	3	3448
186	3	3449
231	3	3450
1081	3	3451
1018	3	3452
449	3	3453
1226	4	3409
